Invoice_no,Received Date,Processed Date,Amount,Assigned To,Date,Transaction Number,Trans Name,Transaction Description,Debit,Credit,Balance,Days_Taken
INV8595,2024-11-08,2024-11-10,4655.96,acctnt_1,2024-11-10,15594,Office Rent,Salary Expense,4655.96,0.0,169942,2
INV8596,2024-11-10,2024-11-10,736.15,acctnt_2,2024-11-10,15595,Revenue - Software Sales,Client Payment,0.0,736.15,170678,0
INV8597,2024-11-03,2024-11-10,3609.72,acctnt_5,2024-11-10,15596,Revenue - Software Sales,Maintenance Fee,0.0,3609.72,174288,7
INV8598,2024-11-06,2024-11-10,2085.97,acctnt_3,2024-11-10,15597,Salaries Expense,Client Payment,2085.97,0.0,172202,4
INV8599,2024-11-06,2024-11-10,4696.09,acctnt_3,2024-11-10,15598,Office Rent,Client Payment,4696.09,0.0,167506,4
INV8600,2024-11-09,2024-11-10,1512.75,acctnt_1,2024-11-10,15599,Equipment Purchase,Office Rent,1512.75,0.0,165993,1
INV8601,2024-11-08,2024-11-10,1050.89,acctnt_5,2024-11-10,15600,Revenue - Software Sales,Maintenance Fee,0.0,1050.89,167044,2
INV8602,2024-11-09,2024-11-10,4145.13,acctnt_5,2024-11-10,15601,Revenue - Consulting,Cloud Service Renewal,0.0,4145.13,171189,1
INV8603,2024-11-10,2024-11-10,3565.0,acctnt_3,2024-11-10,15602,Salaries Expense,Invoice Payment,3565.0,0.0,167624,0
INV8604,2024-11-04,2024-11-10,4072.92,acctnt_6,2024-11-10,15603,Revenue - Consulting,Equipment Purchase,0.0,4072.92,171697,6
INV8605,2024-11-05,2024-11-10,559.89,acctnt_5,2024-11-10,15604,Accounts Receivable,Cloud Service Renewal,0.0,559.89,172257,5
INV8606,2024-11-03,2024-11-10,3588.07,acctnt_2,2024-11-10,15605,Revenue - Consulting,Office Rent,0.0,3588.07,175845,7
INV8607,2024-11-10,2024-11-10,1211.57,acctnt_5,2024-11-10,15606,Revenue - Consulting,Equipment Purchase,0.0,1211.57,177056,0
INV8608,2024-11-05,2024-11-10,4479.55,acctnt_3,2024-11-10,15607,Revenue - Consulting,Equipment Purchase,0.0,4479.55,181536,5
INV8609,2024-11-04,2024-11-10,3091.13,acctnt_3,2024-11-10,15608,Revenue - Consulting,Client Payment,0.0,3091.13,184627,6
INV8610,2024-11-08,2024-11-11,4842.61,acctnt_5,2024-11-11,15609,Equipment Purchase,Invoice Payment,4842.61,0.0,179784,3
INV8611,2024-11-04,2024-11-11,3616.01,acctnt_4,2024-11-11,15610,Salaries Expense,Equipment Purchase,3616.01,0.0,176168,7
INV8612,2024-11-08,2024-11-11,2717.21,acctnt_4,2024-11-11,15611,Salaries Expense,Software Purchase,2717.21,0.0,173451,3
INV8613,2024-11-05,2024-11-11,859.47,acctnt_2,2024-11-11,15612,Revenue - Consulting,Software Purchase,0.0,859.47,174311,6
INV8614,2024-11-05,2024-11-11,2654.49,acctnt_4,2024-11-11,15613,Salaries Expense,Salary Expense,2654.49,0.0,171656,6
INV8615,2024-11-06,2024-11-11,3117.08,acctnt_5,2024-11-11,15614,Revenue - Consulting,Office Rent,0.0,3117.08,174773,5
INV8616,2024-11-04,2024-11-11,1914.98,acctnt_3,2024-11-11,15615,Revenue - Consulting,Cloud Service Renewal,0.0,1914.98,176688,7
INV8617,2024-11-09,2024-11-11,4486.2,acctnt_6,2024-11-11,15616,Accounts Receivable,Client Payment,0.0,4486.2,181175,2
INV8618,2024-11-07,2024-11-11,4288.55,acctnt_4,2024-11-11,15617,Revenue - Consulting,Office Rent,0.0,4288.55,185463,4
INV8619,2024-11-05,2024-11-11,792.77,acctnt_1,2024-11-11,15618,Software Subscriptions,Office Rent,792.77,0.0,184670,6
INV8620,2024-11-10,2024-11-11,4939.33,acctnt_3,2024-11-11,15619,Office Rent,Salary Expense,4939.33,0.0,179731,1
INV8621,2024-11-09,2024-11-11,1570.81,acctnt_4,2024-11-11,15620,Salaries Expense,Maintenance Fee,1570.81,0.0,178160,2
INV8622,2024-11-06,2024-11-11,4119.53,acctnt_5,2024-11-11,15621,Revenue - Consulting,Invoice Payment,0.0,4119.53,182280,5
INV8623,2024-11-10,2024-11-11,920.4,acctnt_6,2024-11-11,15622,Salaries Expense,Equipment Purchase,920.4,0.0,181359,1
INV8624,2024-11-04,2024-11-11,4792.37,acctnt_1,2024-11-11,15623,Salaries Expense,Office Rent,4792.37,0.0,176567,7
INV8625,2024-11-05,2024-11-11,175.69,acctnt_6,2024-11-11,15624,Salaries Expense,Equipment Purchase,175.69,0.0,176391,6
INV8626,2024-11-05,2024-11-12,541.48,acctnt_6,2024-11-12,15625,Revenue - Consulting,Client Payment,0.0,541.48,176933,7
INV8627,2024-11-12,2024-11-12,2862.92,acctnt_5,2024-11-12,15626,Accounts Receivable,Software Purchase,0.0,2862.92,179796,0
INV8628,2024-11-10,2024-11-12,2160.04,acctnt_2,2024-11-12,15627,Equipment Purchase,Software Purchase,2160.04,0.0,177636,2
INV8629,2024-11-06,2024-11-12,2385.31,acctnt_5,2024-11-12,15628,Revenue - Software Sales,Cloud Service Renewal,0.0,2385.31,180021,6
INV8630,2024-11-10,2024-11-12,1747.21,acctnt_3,2024-11-12,15629,Revenue - Consulting,Equipment Purchase,0.0,1747.21,181768,2
INV8631,2024-11-06,2024-11-12,2566.21,acctnt_3,2024-11-12,15630,Revenue - Software Sales,Software Purchase,0.0,2566.21,184334,6
INV8632,2024-11-08,2024-11-12,3022.19,acctnt_2,2024-11-12,15631,Revenue - Consulting,Office Rent,0.0,3022.19,187357,4
INV8633,2024-11-08,2024-11-12,1335.88,acctnt_1,2024-11-12,15632,Revenue - Consulting,Software Purchase,0.0,1335.88,188692,4
INV8634,2024-11-07,2024-11-12,4784.84,acctnt_2,2024-11-12,15633,Revenue - Consulting,Office Rent,0.0,4784.84,193477,5
INV8635,2024-11-08,2024-11-12,4915.89,acctnt_3,2024-11-12,15634,Revenue - Consulting,Cloud Service Renewal,0.0,4915.89,198393,4
INV8636,2024-11-11,2024-11-12,2180.37,acctnt_3,2024-11-12,15635,Revenue - Consulting,Equipment Purchase,0.0,2180.37,200573,1
INV8637,2024-11-07,2024-11-12,2873.62,acctnt_2,2024-11-12,15636,Salaries Expense,Software Purchase,2873.62,0.0,197700,5
INV8638,2024-11-06,2024-11-12,2197.4,acctnt_6,2024-11-12,15637,Software Subscriptions,Salary Expense,2197.4,0.0,195502,6
INV8639,2024-11-10,2024-11-12,1789.91,acctnt_5,2024-11-12,15638,Accounts Payable,Maintenance Fee,1789.91,0.0,193713,2
INV8640,2024-11-07,2024-11-12,2728.04,acctnt_5,2024-11-12,15639,Equipment Purchase,Equipment Purchase,2728.04,0.0,190985,5
INV8641,2024-11-06,2024-11-12,148.94,acctnt_4,2024-11-12,15640,Salaries Expense,Office Rent,148.94,0.0,190836,6
INV8642,2024-11-10,2024-11-12,165.88,acctnt_3,2024-11-12,15641,Office Rent,Client Payment,165.88,0.0,190670,2
INV8643,2024-11-05,2024-11-12,2331.18,acctnt_6,2024-11-12,15642,Office Rent,Invoice Payment,2331.18,0.0,188339,7
INV8644,2024-11-10,2024-11-12,994.25,acctnt_2,2024-11-12,15643,Accounts Payable,Office Rent,994.25,0.0,187344,2
INV8645,2024-11-06,2024-11-12,3626.42,acctnt_4,2024-11-12,15644,Salaries Expense,Software Purchase,3626.42,0.0,183718,6
INV8646,2024-11-11,2024-11-12,1021.14,acctnt_2,2024-11-12,15645,Software Subscriptions,Equipment Purchase,1021.14,0.0,182697,1
INV8647,2024-11-06,2024-11-12,3795.7,acctnt_6,2024-11-12,15646,Software Subscriptions,Maintenance Fee,3795.7,0.0,178901,6
INV8648,2024-11-06,2024-11-12,897.09,acctnt_3,2024-11-12,15647,Revenue - Consulting,Invoice Payment,0.0,897.09,179798,6
INV8649,2024-11-08,2024-11-12,1985.57,acctnt_6,2024-11-12,15648,Revenue - Consulting,Equipment Purchase,0.0,1985.57,181784,4
INV8650,2024-11-10,2024-11-12,4203.13,acctnt_3,2024-11-12,15649,Salaries Expense,Invoice Payment,4203.13,0.0,177581,2
INV8651,2024-11-10,2024-11-12,4463.04,acctnt_2,2024-11-12,15650,Accounts Receivable,Salary Expense,0.0,4463.04,182044,2
INV8652,2024-11-10,2024-11-12,4909.34,acctnt_6,2024-11-12,15651,Revenue - Consulting,Office Rent,0.0,4909.34,186953,2
INV8653,2024-11-10,2024-11-12,3324.9,acctnt_3,2024-11-12,15652,Office Rent,Cloud Service Renewal,3324.9,0.0,183628,2
INV8654,2024-11-10,2024-11-12,2822.21,acctnt_1,2024-11-12,15653,Revenue - Consulting,Software Purchase,0.0,2822.21,186450,2
INV8655,2024-11-09,2024-11-13,2768.41,acctnt_2,2024-11-13,15654,Revenue - Consulting,Office Rent,0.0,2768.41,189219,4
INV8656,2024-11-08,2024-11-13,2449.9,acctnt_6,2024-11-13,15655,Software Subscriptions,Invoice Payment,2449.9,0.0,186769,5
INV8657,2024-11-07,2024-11-13,1360.15,acctnt_5,2024-11-13,15656,Salaries Expense,Software Purchase,1360.15,0.0,185409,6
INV8658,2024-11-13,2024-11-13,4355.87,acctnt_5,2024-11-13,15657,Software Subscriptions,Cloud Service Renewal,4355.87,0.0,181053,0
INV8659,2024-11-08,2024-11-13,3556.27,acctnt_3,2024-11-13,15658,Software Subscriptions,Maintenance Fee,3556.27,0.0,177496,5
INV8660,2024-11-08,2024-11-13,3945.06,acctnt_1,2024-11-13,15659,Revenue - Consulting,Equipment Purchase,0.0,3945.06,181442,5
INV8661,2024-11-13,2024-11-13,2426.61,acctnt_6,2024-11-13,15660,Accounts Receivable,Salary Expense,0.0,2426.61,183868,0
INV8662,2024-11-12,2024-11-13,565.11,acctnt_6,2024-11-13,15661,Salaries Expense,Equipment Purchase,565.11,0.0,183303,1
INV8663,2024-11-11,2024-11-13,3704.86,acctnt_6,2024-11-13,15662,Salaries Expense,Maintenance Fee,3704.86,0.0,179598,2
INV8664,2024-11-08,2024-11-13,2402.58,acctnt_1,2024-11-13,15663,Revenue - Consulting,Salary Expense,0.0,2402.58,182001,5
INV8665,2024-11-09,2024-11-13,2282.76,acctnt_3,2024-11-13,15664,Revenue - Consulting,Client Payment,0.0,2282.76,184283,4
INV8666,2024-11-12,2024-11-13,1620.57,acctnt_5,2024-11-13,15665,Revenue - Consulting,Salary Expense,0.0,1620.57,185904,1
INV8667,2024-11-11,2024-11-13,1802.52,acctnt_5,2024-11-13,15666,Salaries Expense,Invoice Payment,1802.52,0.0,184102,2
INV8668,2024-11-11,2024-11-13,3007.58,acctnt_6,2024-11-13,15667,Revenue - Consulting,Maintenance Fee,0.0,3007.58,187109,2
INV8669,2024-11-10,2024-11-13,3509.22,acctnt_6,2024-11-13,15668,Salaries Expense,Cloud Service Renewal,3509.22,0.0,183600,3
INV8670,2024-11-07,2024-11-13,3922.92,acctnt_1,2024-11-13,15669,Revenue - Consulting,Invoice Payment,0.0,3922.92,187523,6
INV8671,2024-11-13,2024-11-13,4177.52,acctnt_5,2024-11-13,15670,Revenue - Consulting,Equipment Purchase,0.0,4177.52,191700,0
INV8672,2024-11-06,2024-11-13,3718.14,acctnt_6,2024-11-13,15671,Salaries Expense,Salary Expense,3718.14,0.0,187982,7
INV8673,2024-11-11,2024-11-13,3854.99,acctnt_4,2024-11-13,15672,Salaries Expense,Client Payment,3854.99,0.0,184127,2
INV8674,2024-11-11,2024-11-13,226.43,acctnt_5,2024-11-13,15673,Revenue - Consulting,Salary Expense,0.0,226.43,184354,2
INV8675,2024-11-13,2024-11-13,1152.58,acctnt_6,2024-11-13,15674,Revenue - Software Sales,Maintenance Fee,0.0,1152.58,185506,0
INV8676,2024-11-12,2024-11-13,1174.42,acctnt_4,2024-11-13,15675,Revenue - Software Sales,Maintenance Fee,0.0,1174.42,186681,1
INV8677,2024-11-10,2024-11-13,3613.86,acctnt_5,2024-11-13,15676,Revenue - Consulting,Office Rent,0.0,3613.86,190294,3
INV8678,2024-11-07,2024-11-13,3342.9,acctnt_6,2024-11-13,15677,Revenue - Software Sales,Software Purchase,0.0,3342.9,193637,6
INV8679,2024-11-12,2024-11-13,1811.47,acctnt_6,2024-11-13,15678,Revenue - Consulting,Salary Expense,0.0,1811.47,195449,1
INV8680,2024-11-10,2024-11-14,411.6,acctnt_2,2024-11-14,15679,Software Subscriptions,Equipment Purchase,411.6,0.0,195037,4
INV8681,2024-11-08,2024-11-14,1743.03,acctnt_6,2024-11-14,15680,Revenue - Consulting,Client Payment,0.0,1743.03,196780,6
INV8682,2024-11-09,2024-11-14,2660.31,acctnt_1,2024-11-14,15681,Office Rent,Office Rent,2660.31,0.0,194120,5
INV8683,2024-11-13,2024-11-14,4148.79,acctnt_6,2024-11-14,15682,Software Subscriptions,Office Rent,4148.79,0.0,189971,1
INV8684,2024-11-09,2024-11-14,460.17,acctnt_4,2024-11-14,15683,Salaries Expense,Invoice Payment,460.17,0.0,189511,5
INV8685,2024-11-14,2024-11-14,174.42,acctnt_2,2024-11-14,15684,Revenue - Consulting,Salary Expense,0.0,174.42,189685,0
INV8686,2024-11-09,2024-11-14,3678.15,acctnt_2,2024-11-14,15685,Software Subscriptions,Software Purchase,3678.15,0.0,186007,5
INV8687,2024-11-08,2024-11-14,3810.07,acctnt_5,2024-11-14,15686,Office Rent,Maintenance Fee,3810.07,0.0,182197,6
INV8688,2024-11-12,2024-11-14,1970.66,acctnt_3,2024-11-14,15687,Salaries Expense,Office Rent,1970.66,0.0,180227,2
INV8689,2024-11-14,2024-11-14,3379.99,acctnt_3,2024-11-14,15688,Office Rent,Invoice Payment,3379.99,0.0,176847,0
INV8690,2024-11-13,2024-11-14,552.38,acctnt_4,2024-11-14,15689,Salaries Expense,Client Payment,552.38,0.0,176294,1
INV8691,2024-11-07,2024-11-14,448.84,acctnt_3,2024-11-14,15690,Revenue - Consulting,Equipment Purchase,0.0,448.84,176743,7
INV8692,2024-11-10,2024-11-14,196.81,acctnt_2,2024-11-14,15691,Salaries Expense,Equipment Purchase,196.81,0.0,176546,4
INV8693,2024-11-07,2024-11-14,1681.86,acctnt_4,2024-11-14,15692,Revenue - Consulting,Salary Expense,0.0,1681.86,178228,7
INV8694,2024-11-10,2024-11-14,2520.55,acctnt_1,2024-11-14,15693,Revenue - Consulting,Office Rent,0.0,2520.55,180749,4
INV8695,2024-11-09,2024-11-14,2212.56,acctnt_5,2024-11-14,15694,Software Subscriptions,Cloud Service Renewal,2212.56,0.0,178536,5
INV8696,2024-11-12,2024-11-14,4772.91,acctnt_3,2024-11-14,15695,Revenue - Software Sales,Maintenance Fee,0.0,4772.91,183309,2
INV8697,2024-11-08,2024-11-14,856.72,acctnt_3,2024-11-14,15696,Revenue - Consulting,Invoice Payment,0.0,856.72,184166,6
INV8698,2024-11-08,2024-11-14,1689.74,acctnt_1,2024-11-14,15697,Revenue - Consulting,Salary Expense,0.0,1689.74,185855,6
INV8699,2024-11-11,2024-11-14,2284.84,acctnt_4,2024-11-14,15698,Revenue - Consulting,Salary Expense,0.0,2284.84,188140,3
INV8700,2024-11-11,2024-11-14,2363.93,acctnt_1,2024-11-14,15699,Revenue - Consulting,Office Rent,0.0,2363.93,190504,3
INV8701,2024-11-08,2024-11-14,4662.01,acctnt_2,2024-11-14,15700,Office Rent,Salary Expense,4662.01,0.0,185842,6
INV8702,2024-11-14,2024-11-14,2611.48,acctnt_3,2024-11-14,15701,Salaries Expense,Maintenance Fee,2611.48,0.0,183231,0
INV8703,2024-11-12,2024-11-14,3194.98,acctnt_3,2024-11-14,15702,Salaries Expense,Cloud Service Renewal,3194.98,0.0,180036,2
INV8704,2024-11-11,2024-11-14,456.21,acctnt_6,2024-11-14,15703,Accounts Receivable,Invoice Payment,0.0,456.21,180492,3
INV8705,2024-11-11,2024-11-14,4202.62,acctnt_6,2024-11-14,15704,Revenue - Consulting,Invoice Payment,0.0,4202.62,184695,3
INV8706,2024-11-13,2024-11-14,2098.48,acctnt_3,2024-11-14,15705,Revenue - Consulting,Equipment Purchase,0.0,2098.48,186793,1
INV8707,2024-11-07,2024-11-14,402.44,acctnt_1,2024-11-14,15706,Equipment Purchase,Client Payment,402.44,0.0,186391,7
INV8708,2024-11-14,2024-11-14,4232.39,acctnt_3,2024-11-14,15707,Accounts Receivable,Equipment Purchase,0.0,4232.39,190623,0
INV8709,2024-11-09,2024-11-14,2917.25,acctnt_3,2024-11-14,15708,Revenue - Consulting,Office Rent,0.0,2917.25,193540,5
INV8710,2024-11-11,2024-11-14,1124.81,acctnt_5,2024-11-14,15709,Accounts Payable,Invoice Payment,1124.81,0.0,192415,3
INV8711,2024-11-12,2024-11-15,2558.28,acctnt_3,2024-11-15,15710,Salaries Expense,Client Payment,2558.28,0.0,189857,3
INV8712,2024-11-14,2024-11-15,2332.84,acctnt_1,2024-11-15,15711,Equipment Purchase,Client Payment,2332.84,0.0,187524,1
INV8713,2024-11-08,2024-11-15,3925.62,acctnt_6,2024-11-15,15712,Revenue - Consulting,Maintenance Fee,0.0,3925.62,191450,7
INV8714,2024-11-13,2024-11-15,3113.09,acctnt_2,2024-11-15,15713,Revenue - Consulting,Software Purchase,0.0,3113.09,194563,2
INV8715,2024-11-15,2024-11-15,2534.48,acctnt_3,2024-11-15,15714,Revenue - Software Sales,Software Purchase,0.0,2534.48,197098,0
INV8716,2024-11-11,2024-11-15,2386.67,acctnt_4,2024-11-15,15715,Revenue - Software Sales,Client Payment,0.0,2386.67,199484,4
INV8717,2024-11-13,2024-11-15,874.23,acctnt_6,2024-11-15,15716,Salaries Expense,Cloud Service Renewal,874.23,0.0,198610,2
INV8718,2024-11-08,2024-11-15,245.44,acctnt_5,2024-11-15,15717,Software Subscriptions,Equipment Purchase,245.44,0.0,198365,7
INV8719,2024-11-15,2024-11-15,3429.11,acctnt_6,2024-11-15,15718,Revenue - Consulting,Cloud Service Renewal,0.0,3429.11,201794,0
INV8720,2024-11-09,2024-11-15,2942.93,acctnt_6,2024-11-15,15719,Revenue - Consulting,Equipment Purchase,0.0,2942.93,204737,6
INV8721,2024-11-12,2024-11-15,323.53,acctnt_5,2024-11-15,15720,Software Subscriptions,Office Rent,323.53,0.0,204413,3
INV8722,2024-11-08,2024-11-15,2701.53,acctnt_4,2024-11-15,15721,Software Subscriptions,Invoice Payment,2701.53,0.0,201711,7
INV8723,2024-11-08,2024-11-15,3770.63,acctnt_1,2024-11-15,15722,Salaries Expense,Software Purchase,3770.63,0.0,197941,7
INV8724,2024-11-11,2024-11-15,856.71,acctnt_5,2024-11-15,15723,Revenue - Consulting,Equipment Purchase,0.0,856.71,198798,4
INV8725,2024-11-12,2024-11-15,4328.37,acctnt_1,2024-11-15,15724,Salaries Expense,Invoice Payment,4328.37,0.0,194469,3
INV8726,2024-11-10,2024-11-15,1739.35,acctnt_2,2024-11-15,15725,Revenue - Consulting,Salary Expense,0.0,1739.35,196209,5
INV8727,2024-11-11,2024-11-15,3838.83,acctnt_3,2024-11-15,15726,Revenue - Consulting,Maintenance Fee,0.0,3838.83,200047,4
INV8728,2024-11-08,2024-11-15,4742.87,acctnt_6,2024-11-15,15727,Office Rent,Invoice Payment,4742.87,0.0,195305,7
INV8729,2024-11-13,2024-11-15,3926.15,acctnt_4,2024-11-15,15728,Salaries Expense,Cloud Service Renewal,3926.15,0.0,191378,2
INV8730,2024-11-11,2024-11-15,4505.05,acctnt_1,2024-11-15,15729,Salaries Expense,Invoice Payment,4505.05,0.0,186873,4
INV8731,2024-11-11,2024-11-15,313.35,acctnt_3,2024-11-15,15730,Salaries Expense,Salary Expense,313.35,0.0,186560,4
INV8732,2024-11-12,2024-11-15,1525.32,acctnt_5,2024-11-15,15731,Revenue - Consulting,Cloud Service Renewal,0.0,1525.32,188085,3
INV8733,2024-11-08,2024-11-15,1223.65,acctnt_6,2024-11-15,15732,Equipment Purchase,Office Rent,1223.65,0.0,186862,7
INV8734,2024-11-10,2024-11-15,3064.34,acctnt_3,2024-11-15,15733,Accounts Receivable,Invoice Payment,0.0,3064.34,189926,5
INV8735,2024-11-15,2024-11-15,363.59,acctnt_2,2024-11-15,15734,Revenue - Consulting,Salary Expense,0.0,363.59,190290,0
INV8736,2024-11-08,2024-11-15,2147.19,acctnt_6,2024-11-15,15735,Revenue - Consulting,Salary Expense,0.0,2147.19,192437,7
INV8737,2024-11-13,2024-11-15,3354.06,acctnt_6,2024-11-15,15736,Salaries Expense,Client Payment,3354.06,0.0,189083,2
INV8738,2024-11-13,2024-11-15,3290.37,acctnt_1,2024-11-15,15737,Revenue - Consulting,Client Payment,0.0,3290.37,192373,2
INV8739,2024-11-12,2024-11-16,2257.67,acctnt_3,2024-11-16,15738,Salaries Expense,Equipment Purchase,2257.67,0.0,190115,4
INV8740,2024-11-12,2024-11-16,3096.65,acctnt_5,2024-11-16,15739,Revenue - Consulting,Software Purchase,0.0,3096.65,193212,4
INV8741,2024-11-12,2024-11-16,1077.07,acctnt_1,2024-11-16,15740,Revenue - Consulting,Invoice Payment,0.0,1077.07,194289,4
INV8742,2024-11-14,2024-11-16,4445.42,acctnt_2,2024-11-16,15741,Revenue - Consulting,Equipment Purchase,0.0,4445.42,198735,2
INV8743,2024-11-15,2024-11-16,4591.49,acctnt_3,2024-11-16,15742,Revenue - Consulting,Client Payment,0.0,4591.49,203326,1
INV8744,2024-11-10,2024-11-16,214.43,acctnt_1,2024-11-16,15743,Revenue - Consulting,Software Purchase,0.0,214.43,203540,6
INV8745,2024-11-13,2024-11-16,4391.62,acctnt_3,2024-11-16,15744,Software Subscriptions,Equipment Purchase,4391.62,0.0,199149,3
INV8746,2024-11-11,2024-11-16,631.45,acctnt_2,2024-11-16,15745,Salaries Expense,Cloud Service Renewal,631.45,0.0,198517,5
INV8747,2024-11-15,2024-11-16,2131.02,acctnt_4,2024-11-16,15746,Salaries Expense,Cloud Service Renewal,2131.02,0.0,196386,1
INV8748,2024-11-12,2024-11-16,1552.26,acctnt_4,2024-11-16,15747,Salaries Expense,Office Rent,1552.26,0.0,194834,4
INV8749,2024-11-13,2024-11-16,4583.36,acctnt_1,2024-11-16,15748,Revenue - Consulting,Client Payment,0.0,4583.36,199417,3
INV8750,2024-11-12,2024-11-16,2944.25,acctnt_4,2024-11-16,15749,Revenue - Consulting,Software Purchase,0.0,2944.25,202362,4
INV8751,2024-11-09,2024-11-16,4248.11,acctnt_6,2024-11-16,15750,Salaries Expense,Client Payment,4248.11,0.0,198114,7
INV8752,2024-11-10,2024-11-16,1958.27,acctnt_4,2024-11-16,15751,Accounts Receivable,Client Payment,0.0,1958.27,200072,6
INV8753,2024-11-13,2024-11-16,3987.39,acctnt_6,2024-11-16,15752,Software Subscriptions,Cloud Service Renewal,3987.39,0.0,196084,3
INV8754,2024-11-12,2024-11-16,1503.33,acctnt_4,2024-11-16,15753,Revenue - Consulting,Invoice Payment,0.0,1503.33,197588,4
INV8755,2024-11-13,2024-11-16,1915.64,acctnt_2,2024-11-16,15754,Revenue - Software Sales,Maintenance Fee,0.0,1915.64,199503,3
INV8756,2024-11-10,2024-11-16,4527.84,acctnt_4,2024-11-16,15755,Software Subscriptions,Software Purchase,4527.84,0.0,194976,6
INV8757,2024-11-10,2024-11-16,508.11,acctnt_4,2024-11-16,15756,Office Rent,Equipment Purchase,508.11,0.0,194468,6
INV8758,2024-11-11,2024-11-16,842.29,acctnt_2,2024-11-16,15757,Accounts Payable,Equipment Purchase,842.29,0.0,193625,5
INV8759,2024-11-13,2024-11-16,4887.38,acctnt_6,2024-11-16,15758,Equipment Purchase,Client Payment,4887.38,0.0,188738,3
INV8760,2024-11-15,2024-11-16,2567.54,acctnt_3,2024-11-16,15759,Salaries Expense,Invoice Payment,2567.54,0.0,186170,1
INV8761,2024-11-10,2024-11-17,2689.49,acctnt_5,2024-11-17,15760,Accounts Payable,Cloud Service Renewal,2689.49,0.0,183481,7
INV8762,2024-11-16,2024-11-17,1214.86,acctnt_5,2024-11-17,15761,Revenue - Consulting,Cloud Service Renewal,0.0,1214.86,184696,1
INV8763,2024-11-13,2024-11-17,592.18,acctnt_3,2024-11-17,15762,Revenue - Software Sales,Salary Expense,0.0,592.18,185288,4
INV8764,2024-11-14,2024-11-17,4662.44,acctnt_5,2024-11-17,15763,Equipment Purchase,Maintenance Fee,4662.44,0.0,180625,3
INV8765,2024-11-12,2024-11-17,1771.63,acctnt_1,2024-11-17,15764,Revenue - Consulting,Software Purchase,0.0,1771.63,182397,5
INV8766,2024-11-13,2024-11-17,496.41,acctnt_2,2024-11-17,15765,Accounts Payable,Equipment Purchase,496.41,0.0,181901,4
INV8767,2024-11-14,2024-11-17,3961.43,acctnt_1,2024-11-17,15766,Accounts Receivable,Client Payment,0.0,3961.43,185862,3
INV8768,2024-11-15,2024-11-17,2959.99,acctnt_4,2024-11-17,15767,Salaries Expense,Cloud Service Renewal,2959.99,0.0,182902,2
INV8769,2024-11-13,2024-11-17,1413.87,acctnt_5,2024-11-17,15768,Accounts Payable,Software Purchase,1413.87,0.0,181488,4
INV8770,2024-11-12,2024-11-17,340.07,acctnt_2,2024-11-17,15769,Revenue - Consulting,Salary Expense,0.0,340.07,181828,5
INV8771,2024-11-17,2024-11-17,3096.47,acctnt_4,2024-11-17,15770,Salaries Expense,Cloud Service Renewal,3096.47,0.0,178732,0
INV8772,2024-11-16,2024-11-17,266.09,acctnt_1,2024-11-17,15771,Salaries Expense,Cloud Service Renewal,266.09,0.0,178466,1
INV8773,2024-11-11,2024-11-17,4612.36,acctnt_6,2024-11-17,15772,Accounts Receivable,Equipment Purchase,0.0,4612.36,183078,6
