Date,Transaction Number,Trans Name,Transaction Description,Debit,Credit,Balance
03-11-2024,15402,Equipment Purchase,Maintenance Fee,1188.44,0,190922
03-11-2024,15403,Accounts Receivable,Cloud Service Renewal,0,1155.16,192077
03-11-2024,15404,Software Subscriptions,Salary Expense,1037.23,0,191040
03-11-2024,15405,Office Rent,Software Purchase,476.84,0,190563
03-11-2024,15406,Salaries Expense,Client Payment,4527.48,0,186036
03-11-2024,15407,Revenue - Consulting,Office Rent,0,533.37,186569
03-11-2024,15408,Accounts Receivable,Software Purchase,0,2194.32,188763
03-11-2024,15409,Accounts Payable,Office Rent,1208.51,0,187555
03-11-2024,15410,Office Rent,Client Payment,3792.14,0,183763
03-11-2024,15411,Accounts Payable,Office Rent,249.16,0,183514
03-11-2024,15412,Revenue - Consulting,Cloud Service Renewal,0,3389.77,186903
03-11-2024,15413,Salaries Expense,Cloud Service Renewal,3085.73,0,183818
03-11-2024,15414,Revenue - Consulting,Maintenance Fee,0,3202.45,187020
03-11-2024,15415,Office Rent,Salary Expense,4319.57,0,182700
03-11-2024,15416,Accounts Receivable,Software Purchase,0,4518.77,187219
03-11-2024,15417,Salaries Expense,Software Purchase,352.51,0,186867
03-11-2024,15418,Revenue - Software Sales,Office Rent,0,220.96,187088
03-11-2024,15419,Software Subscriptions,Office Rent,3889.33,0,183198
03-11-2024,15420,Revenue - Software Sales,Client Payment,0,617.97,183816
03-11-2024,15421,Revenue - Consulting,Equipment Purchase,0,623.38,184440
04-11-2024,15422,Revenue - Consulting,Maintenance Fee,0,210.9,184651
04-11-2024,15423,Revenue - Consulting,Maintenance Fee,0,1100.28,185751
04-11-2024,15424,Revenue - Consulting,Salary Expense,0,2534.66,188286
04-11-2024,15425,Revenue - Consulting,Equipment Purchase,0,1004.02,189290
04-11-2024,15426,Revenue - Consulting,Software Purchase,0,1683.46,190973
04-11-2024,15427,Revenue - Software Sales,Equipment Purchase,0,3734.22,194707
04-11-2024,15428,Salaries Expense,Office Rent,1913.36,0,192794
04-11-2024,15429,Equipment Purchase,Maintenance Fee,2910.75,0,189883
04-11-2024,15430,Revenue - Consulting,Office Rent,0,107.25,189990
04-11-2024,15431,Revenue - Consulting,Invoice Payment,0,4656.69,194647
04-11-2024,15432,Equipment Purchase,Invoice Payment,1524.61,0,193122
04-11-2024,15433,Salaries Expense,Equipment Purchase,3457.1,0,189665
04-11-2024,15434,Salaries Expense,Equipment Purchase,3476.25,0,186189
04-11-2024,15435,Revenue - Software Sales,Client Payment,0,4878.65,191068
04-11-2024,15436,Office Rent,Software Purchase,3204.45,0,187863
04-11-2024,15437,Office Rent,Invoice Payment,3131.56,0,184732
04-11-2024,15438,Revenue - Consulting,Maintenance Fee,0,4700.27,189432
04-11-2024,15439,Office Rent,Invoice Payment,3085.16,0,186347
04-11-2024,15440,Revenue - Software Sales,Client Payment,0,3205.67,189553
04-11-2024,15441,Revenue - Consulting,Software Purchase,0,654.1,190207
04-11-2024,15442,Office Rent,Salary Expense,2322.74,0,187884
04-11-2024,15443,Office Rent,Cloud Service Renewal,3199.01,0,184685
04-11-2024,15444,Salaries Expense,Client Payment,286.58,0,184398
04-11-2024,15445,Software Subscriptions,Cloud Service Renewal,1005.73,0,183393
04-11-2024,15446,Accounts Receivable,Maintenance Fee,0,4784.67,188177
04-11-2024,15447,Office Rent,Equipment Purchase,3827.63,0,184350
04-11-2024,15448,Salaries Expense,Maintenance Fee,1475.49,0,182874
04-11-2024,15449,Salaries Expense,Maintenance Fee,2031.06,0,180843
04-11-2024,15450,Salaries Expense,Maintenance Fee,517.79,0,180325
04-11-2024,15451,Accounts Receivable,Cloud Service Renewal,0,185.02,180510
04-11-2024,15452,Accounts Receivable,Equipment Purchase,0,2398.92,182909
04-11-2024,15453,Salaries Expense,Maintenance Fee,4869.48,0,178040
04-11-2024,15454,Salaries Expense,Cloud Service Renewal,1439.28,0,176600
04-11-2024,15455,Office Rent,Salary Expense,2136.99,0,174463
05-11-2024,15456,Accounts Payable,Office Rent,2879.09,0,171584
05-11-2024,15457,Salaries Expense,Client Payment,1241.22,0,170343
05-11-2024,15458,Salaries Expense,Office Rent,2075.38,0,168268
05-11-2024,15459,Software Subscriptions,Software Purchase,1153.75,0,167114
05-11-2024,15460,Salaries Expense,Office Rent,3669.88,0,163444
05-11-2024,15461,Revenue - Consulting,Salary Expense,0,3216.41,166661
05-11-2024,15462,Equipment Purchase,Client Payment,3630.45,0,163030
05-11-2024,15463,Revenue - Consulting,Cloud Service Renewal,0,742.96,163773
05-11-2024,15464,Revenue - Consulting,Equipment Purchase,0,2694.88,166468
05-11-2024,15465,Accounts Receivable,Office Rent,0,682.92,167151
05-11-2024,15466,Office Rent,Office Rent,2713.26,0,164438
05-11-2024,15467,Salaries Expense,Invoice Payment,752.93,0,163685
05-11-2024,15468,Software Subscriptions,Invoice Payment,4252.3,0,159432
05-11-2024,15469,Software Subscriptions,Software Purchase,2882.83,0,156550
05-11-2024,15470,Salaries Expense,Software Purchase,2545.6,0,154004
05-11-2024,15471,Salaries Expense,Salary Expense,4902.44,0,149102
05-11-2024,15472,Revenue - Consulting,Cloud Service Renewal,0,1012.69,150114
05-11-2024,15473,Equipment Purchase,Cloud Service Renewal,1209.68,0,148905
06-11-2024,15474,Accounts Receivable,Invoice Payment,0,4964.4,153869
06-11-2024,15475,Revenue - Consulting,Software Purchase,0,1003.7,154873
06-11-2024,15476,Accounts Payable,Maintenance Fee,1569.93,0,153303
06-11-2024,15477,Salaries Expense,Software Purchase,2702.72,0,150600
06-11-2024,15478,Salaries Expense,Salary Expense,1432.56,0,149167
06-11-2024,15479,Salaries Expense,Salary Expense,2500.63,0,146667
06-11-2024,15480,Revenue - Consulting,Equipment Purchase,0,3641.97,150309
06-11-2024,15481,Revenue - Consulting,Salary Expense,0,1211.48,151520
06-11-2024,15482,Revenue - Consulting,Invoice Payment,0,1903.47,153424
06-11-2024,15483,Revenue - Consulting,Maintenance Fee,0,1763.15,155187
06-11-2024,15484,Revenue - Consulting,Software Purchase,0,4118.22,159305
06-11-2024,15485,Revenue - Consulting,Maintenance Fee,0,2583.76,161889
06-11-2024,15486,Salaries Expense,Invoice Payment,4372.64,0,157516
06-11-2024,15487,Equipment Purchase,Software Purchase,1110.51,0,156406
06-11-2024,15488,Revenue - Consulting,Cloud Service Renewal,0,2632.75,159038
06-11-2024,15489,Accounts Receivable,Office Rent,0,3710.76,162749
06-11-2024,15490,Revenue - Consulting,Maintenance Fee,0,843.87,163593
06-11-2024,15491,Revenue - Consulting,Software Purchase,0,4527.27,168120
06-11-2024,15492,Salaries Expense,Client Payment,769.89,0,167350
06-11-2024,15493,Revenue - Consulting,Cloud Service Renewal,0,3126.83,170477
06-11-2024,15494,Equipment Purchase,Client Payment,2950.53,0,167527
06-11-2024,15495,Salaries Expense,Cloud Service Renewal,1076.46,0,166450
06-11-2024,15496,Software Subscriptions,Cloud Service Renewal,2213.46,0,164237
07-11-2024,15497,Revenue - Consulting,Office Rent,0,1964.5,166201
07-11-2024,15498,Revenue - Consulting,Salary Expense,0,1535.83,167737
07-11-2024,15499,Accounts Receivable,Software Purchase,0,4799.03,172536
07-11-2024,15500,Revenue - Consulting,Salary Expense,0,1506.28,174042
07-11-2024,15501,Accounts Payable,Invoice Payment,2791,0,171251
07-11-2024,15502,Revenue - Consulting,Office Rent,0,1880.05,173132
07-11-2024,15503,Office Rent,Office Rent,2435.19,0,170696
07-11-2024,15504,Equipment Purchase,Software Purchase,4015.37,0,166681
07-11-2024,15505,Accounts Receivable,Software Purchase,0,4848.32,171529
07-11-2024,15506,Accounts Receivable,Invoice Payment,0,4249.7,175779
07-11-2024,15507,Salaries Expense,Salary Expense,3218.11,0,172561
07-11-2024,15508,Salaries Expense,Office Rent,2414.87,0,170146
07-11-2024,15509,Revenue - Consulting,Software Purchase,0,3856.46,174002
07-11-2024,15510,Revenue - Software Sales,Office Rent,0,1761.68,175764
07-11-2024,15511,Equipment Purchase,Software Purchase,1202.05,0,174562
07-11-2024,15512,Revenue - Consulting,Office Rent,0,770.3,175332
07-11-2024,15513,Salaries Expense,Client Payment,311.28,0,175021
07-11-2024,15514,Salaries Expense,Salary Expense,1042.19,0,173979
07-11-2024,15515,Revenue - Consulting,Client Payment,0,4421.59,178401
07-11-2024,15516,Salaries Expense,Software Purchase,1274.25,0,177126
07-11-2024,15517,Revenue - Consulting,Maintenance Fee,0,1545.93,178672
07-11-2024,15518,Accounts Receivable,Invoice Payment,0,800.52,179473
07-11-2024,15519,Software Subscriptions,Equipment Purchase,292.34,0,179180
07-11-2024,15520,Revenue - Consulting,Equipment Purchase,0,1791.49,180972
07-11-2024,15521,Salaries Expense,Equipment Purchase,240.3,0,180732
07-11-2024,15522,Revenue - Consulting,Maintenance Fee,0,1262.98,181995
07-11-2024,15523,Revenue - Consulting,Invoice Payment,0,2722.78,184717
07-11-2024,15524,Equipment Purchase,Cloud Service Renewal,2682.6,0,182035
07-11-2024,15525,Equipment Purchase,Software Purchase,1274.74,0,180760
08-11-2024,15526,Accounts Payable,Salary Expense,1262.14,0,179498
08-11-2024,15527,Accounts Payable,Maintenance Fee,4789.51,0,174708
08-11-2024,15528,Software Subscriptions,Equipment Purchase,296.7,0,174412
08-11-2024,15529,Accounts Receivable,Cloud Service Renewal,0,4510.95,178923
08-11-2024,15530,Revenue - Consulting,Client Payment,0,1743.12,180666
08-11-2024,15531,Salaries Expense,Cloud Service Renewal,2739.83,0,177926
08-11-2024,15532,Salaries Expense,Cloud Service Renewal,2989.8,0,174936
08-11-2024,15533,Revenue - Software Sales,Equipment Purchase,0,231.05,175167
08-11-2024,15534,Software Subscriptions,Client Payment,3372.91,0,171794
08-11-2024,15535,Accounts Payable,Salary Expense,3345.49,0,168449
08-11-2024,15536,Revenue - Consulting,Client Payment,0,3631.35,172080
08-11-2024,15537,Salaries Expense,Cloud Service Renewal,4827.09,0,167253
08-11-2024,15538,Equipment Purchase,Client Payment,4348.79,0,162904
08-11-2024,15539,Revenue - Consulting,Software Purchase,0,2049.11,164953
08-11-2024,15540,Salaries Expense,Office Rent,1035.96,0,163917
08-11-2024,15541,Revenue - Consulting,Maintenance Fee,0,1291.34,165209
08-11-2024,15542,Office Rent,Cloud Service Renewal,596.54,0,164612
08-11-2024,15543,Revenue - Consulting,Software Purchase,0,1983.18,166595
08-11-2024,15544,Revenue - Software Sales,Software Purchase,0,3914.59,170510
08-11-2024,15545,Revenue - Consulting,Software Purchase,0,4460.51,174970
08-11-2024,15546,Salaries Expense,Software Purchase,3213.58,0,171757
08-11-2024,15547,Revenue - Consulting,Salary Expense,0,2122.37,173879
08-11-2024,15548,Software Subscriptions,Salary Expense,3426.87,0,170452
08-11-2024,15549,Revenue - Consulting,Cloud Service Renewal,0,390.89,170843
08-11-2024,15550,Revenue - Consulting,Invoice Payment,0,1692.21,172535
08-11-2024,15551,Software Subscriptions,Cloud Service Renewal,2911.18,0,169624
08-11-2024,15552,Software Subscriptions,Salary Expense,2649.96,0,166974
08-11-2024,15553,Revenue - Consulting,Equipment Purchase,0,2666.83,169641
08-11-2024,15554,Revenue - Consulting,Salary Expense,0,2748.62,172390
09-11-2024,15555,Revenue - Consulting,Office Rent,0,3469.73,175859
09-11-2024,15556,Office Rent,Office Rent,3449.61,0,172410
09-11-2024,15557,Salaries Expense,Equipment Purchase,3757.8,0,168652
09-11-2024,15558,Revenue - Consulting,Cloud Service Renewal,0,2886.89,171539
09-11-2024,15559,Revenue - Consulting,Cloud Service Renewal,0,2032.04,173571
09-11-2024,15560,Salaries Expense,Client Payment,770.22,0,172801
09-11-2024,15561,Salaries Expense,Salary Expense,228.61,0,172572
09-11-2024,15562,Revenue - Consulting,Client Payment,0,575.3,173147
09-11-2024,15563,Accounts Payable,Cloud Service Renewal,2553.74,0,170594
09-11-2024,15564,Office Rent,Client Payment,4695.29,0,165898
09-11-2024,15565,Accounts Payable,Equipment Purchase,2582.67,0,163316
09-11-2024,15566,Revenue - Consulting,Office Rent,0,503.95,163820
09-11-2024,15567,Salaries Expense,Client Payment,853.75,0,162966
09-11-2024,15568,Office Rent,Software Purchase,3041.76,0,159924
09-11-2024,15569,Software Subscriptions,Client Payment,623.9,0,159300
09-11-2024,15570,Revenue - Consulting,Office Rent,0,4905.5,164206
09-11-2024,15571,Office Rent,Client Payment,1307.4,0,162898
09-11-2024,15572,Revenue - Consulting,Client Payment,0,2169.74,165068
09-11-2024,15573,Revenue - Software Sales,Maintenance Fee,0,3541.25,168609
09-11-2024,15574,Revenue - Consulting,Equipment Purchase,0,1012.71,169622
09-11-2024,15575,Salaries Expense,Invoice Payment,2924.9,0,166697
09-11-2024,15576,Salaries Expense,Office Rent,3583.66,0,163114
09-11-2024,15577,Revenue - Consulting,Cloud Service Renewal,0,3425.84,166539
09-11-2024,15578,Revenue - Consulting,Equipment Purchase,0,2596.27,169136
09-11-2024,15579,Office Rent,Equipment Purchase,4881.47,0,164254
09-11-2024,15580,Salaries Expense,Equipment Purchase,2962.54,0,161292
09-11-2024,15581,Salaries Expense,Maintenance Fee,1142.93,0,160149
09-11-2024,15582,Revenue - Consulting,Salary Expense,0,4331.59,164480
09-11-2024,15583,Revenue - Consulting,Equipment Purchase,0,4703.62,169184
09-11-2024,15584,Revenue - Consulting,Invoice Payment,0,350.71,169535
09-11-2024,15585,Accounts Receivable,Maintenance Fee,0,1122.48,170657
10-11-2024,15586,Equipment Purchase,Equipment Purchase,4309.15,0,166348
10-11-2024,15587,Revenue - Software Sales,Office Rent,0,2599.33,168947
10-11-2024,15588,Software Subscriptions,Invoice Payment,1898.65,0,167049
10-11-2024,15589,Revenue - Consulting,Office Rent,0,3260.16,170309
10-11-2024,15590,Software Subscriptions,Office Rent,389.34,0,169919
10-11-2024,15591,Revenue - Consulting,Salary Expense,0,2997.61,172917
10-11-2024,15592,Accounts Payable,Client Payment,1060.12,0,171857
10-11-2024,15593,Revenue - Consulting,Client Payment,0,2740.88,174598
10-11-2024,15594,Office Rent,Salary Expense,4655.96,0,169942
10-11-2024,15595,Revenue - Software Sales,Client Payment,0,736.15,170678
10-11-2024,15596,Revenue - Software Sales,Maintenance Fee,0,3609.72,174288
10-11-2024,15597,Salaries Expense,Client Payment,2085.97,0,172202
10-11-2024,15598,Office Rent,Client Payment,4696.09,0,167506
10-11-2024,15599,Equipment Purchase,Office Rent,1512.75,0,165993
10-11-2024,15600,Revenue - Software Sales,Maintenance Fee,0,1050.89,167044
10-11-2024,15601,Revenue - Consulting,Cloud Service Renewal,0,4145.13,171189
10-11-2024,15602,Salaries Expense,Invoice Payment,3565,0,167624
10-11-2024,15603,Revenue - Consulting,Equipment Purchase,0,4072.92,171697
10-11-2024,15604,Accounts Receivable,Cloud Service Renewal,0,559.89,172257
10-11-2024,15605,Revenue - Consulting,Office Rent,0,3588.07,175845
10-11-2024,15606,Revenue - Consulting,Equipment Purchase,0,1211.57,177056
10-11-2024,15607,Revenue - Consulting,Equipment Purchase,0,4479.55,181536
10-11-2024,15608,Revenue - Consulting,Client Payment,0,3091.13,184627
11-11-2024,15609,Equipment Purchase,Invoice Payment,4842.61,0,179784
11-11-2024,15610,Salaries Expense,Equipment Purchase,3616.01,0,176168
11-11-2024,15611,Salaries Expense,Software Purchase,2717.21,0,173451
11-11-2024,15612,Revenue - Consulting,Software Purchase,0,859.47,174311
11-11-2024,15613,Salaries Expense,Salary Expense,2654.49,0,171656
11-11-2024,15614,Revenue - Consulting,Office Rent,0,3117.08,174773
11-11-2024,15615,Revenue - Consulting,Cloud Service Renewal,0,1914.98,176688
11-11-2024,15616,Accounts Receivable,Client Payment,0,4486.2,181175
11-11-2024,15617,Revenue - Consulting,Office Rent,0,4288.55,185463
11-11-2024,15618,Software Subscriptions,Office Rent,792.77,0,184670
11-11-2024,15619,Office Rent,Salary Expense,4939.33,0,179731
11-11-2024,15620,Salaries Expense,Maintenance Fee,1570.81,0,178160
11-11-2024,15621,Revenue - Consulting,Invoice Payment,0,4119.53,182280
11-11-2024,15622,Salaries Expense,Equipment Purchase,920.4,0,181359
11-11-2024,15623,Salaries Expense,Office Rent,4792.37,0,176567
11-11-2024,15624,Salaries Expense,Equipment Purchase,175.69,0,176391
12-11-2024,15625,Revenue - Consulting,Client Payment,0,541.48,176933
12-11-2024,15626,Accounts Receivable,Software Purchase,0,2862.92,179796
12-11-2024,15627,Equipment Purchase,Software Purchase,2160.04,0,177636
12-11-2024,15628,Revenue - Software Sales,Cloud Service Renewal,0,2385.31,180021
12-11-2024,15629,Revenue - Consulting,Equipment Purchase,0,1747.21,181768
12-11-2024,15630,Revenue - Software Sales,Software Purchase,0,2566.21,184334
12-11-2024,15631,Revenue - Consulting,Office Rent,0,3022.19,187357
12-11-2024,15632,Revenue - Consulting,Software Purchase,0,1335.88,188692
12-11-2024,15633,Revenue - Consulting,Office Rent,0,4784.84,193477
12-11-2024,15634,Revenue - Consulting,Cloud Service Renewal,0,4915.89,198393
12-11-2024,15635,Revenue - Consulting,Equipment Purchase,0,2180.37,200573
12-11-2024,15636,Salaries Expense,Software Purchase,2873.62,0,197700
12-11-2024,15637,Software Subscriptions,Salary Expense,2197.4,0,195502
12-11-2024,15638,Accounts Payable,Maintenance Fee,1789.91,0,193713
12-11-2024,15639,Equipment Purchase,Equipment Purchase,2728.04,0,190985
12-11-2024,15640,Salaries Expense,Office Rent,148.94,0,190836
12-11-2024,15641,Office Rent,Client Payment,165.88,0,190670
12-11-2024,15642,Office Rent,Invoice Payment,2331.18,0,188339
12-11-2024,15643,Accounts Payable,Office Rent,994.25,0,187344
12-11-2024,15644,Salaries Expense,Software Purchase,3626.42,0,183718
12-11-2024,15645,Software Subscriptions,Equipment Purchase,1021.14,0,182697
12-11-2024,15646,Software Subscriptions,Maintenance Fee,3795.7,0,178901
12-11-2024,15647,Revenue - Consulting,Invoice Payment,0,897.09,179798
12-11-2024,15648,Revenue - Consulting,Equipment Purchase,0,1985.57,181784
12-11-2024,15649,Salaries Expense,Invoice Payment,4203.13,0,177581
12-11-2024,15650,Accounts Receivable,Salary Expense,0,4463.04,182044
12-11-2024,15651,Revenue - Consulting,Office Rent,0,4909.34,186953
12-11-2024,15652,Office Rent,Cloud Service Renewal,3324.9,0,183628
12-11-2024,15653,Revenue - Consulting,Software Purchase,0,2822.21,186450
13-11-2024,15654,Revenue - Consulting,Office Rent,0,2768.41,189219
13-11-2024,15655,Software Subscriptions,Invoice Payment,2449.9,0,186769
13-11-2024,15656,Salaries Expense,Software Purchase,1360.15,0,185409
13-11-2024,15657,Software Subscriptions,Cloud Service Renewal,4355.87,0,181053
13-11-2024,15658,Software Subscriptions,Maintenance Fee,3556.27,0,177496
13-11-2024,15659,Revenue - Consulting,Equipment Purchase,0,3945.06,181442
13-11-2024,15660,Accounts Receivable,Salary Expense,0,2426.61,183868
13-11-2024,15661,Salaries Expense,Equipment Purchase,565.11,0,183303
13-11-2024,15662,Salaries Expense,Maintenance Fee,3704.86,0,179598
13-11-2024,15663,Revenue - Consulting,Salary Expense,0,2402.58,182001
13-11-2024,15664,Revenue - Consulting,Client Payment,0,2282.76,184283
13-11-2024,15665,Revenue - Consulting,Salary Expense,0,1620.57,185904
13-11-2024,15666,Salaries Expense,Invoice Payment,1802.52,0,184102
